3	58	0	0	62.0	30.0	2000.0	81	81	19	6.2000003	1.5	2.0	0	1	5
3	58	0	1	132.0	60.0	4000.0	19	19	15	13.2	3.0	4.0	2	1	3
3	58	0	2	8.0	3.75	500.0	71	71	62	0.8	0.1875	0.5	4	1	9
3	58	0	4	26.0	32.0	1000.0	56	56	30	2.6000001	1.6	1.0	2	1	8
3	58	0	5	8.0	3.75	500.0	63	63	45	0.8	0.1875	0.5	0	1	11
3	58	0	6	124.5	160.0	4000.0	89	89	4	12.45	8.0	4.0	3	1	5
3	58	0	7	31.0	15.0	1000.0	68	68	13	3.1000001	0.75	1.0	0	1	8
3	63	0	0	26.0	32.0	1000.0	25	25	34	2.6000001	1.6	1.0	1	3	6
3	63	0	1	124.5	160.0	4000.0	75	75	67	12.45	8.0	4.0	3	3	5
3	77	0	0	124.5	160.0	4000.0	29	29	6	12.45	8.0	4.0	4	2	12
3	77	0	1	31.0	15.0	1000.0	68	68	4	3.1000001	0.75	1.0	1	2	3
3	77	0	2	53.5	64.0	2000.0	76	76	31	5.35	3.2	2.0	4	2	5
3	77	0	3	124.5	160.0	4000.0	42	42	11	12.45	8.0	4.0	4	3	3
3	77	0	4	16.0	7.5	750.0	17	17	50	1.6	0.375	0.75000006	4	3	14
3	77	0	5	53.5	64.0	2000.0	46	46	67	5.35	3.2	2.0	1	3	3
3	77	0	6	53.5	64.0	2000.0	67	67	19	5.35	3.2	2.0	3	3	3
3	77	0	7	124.5	160.0	4000.0	1	1	85	12.45	8.0	4.0	2	3	3
3	77	0	8	26.0	32.0	1000.0	22	22	73	2.6000001	1.6	1.0	2	3	11
4	21	0	0	53.5	64.0	2000.0	37	37	78	5.35	3.2	2.0	0	2	5
4	21	0	1	31.0	15.0	1000.0	53	53	73	3.1000001	0.75	1.0	2	2	5
4	21	0	5	124.5	160.0	4000.0	36	36	21	12.45	8.0	4.0	1	4	5
4	21	0	6	124.5	160.0	4000.0	40	40	9	12.45	8.0	4.0	0	4	5
4	21	0	7	31.0	15.0	1000.0	2	2	53	3.1000001	0.75	1.0	3	4	5
4	25	0	0	124.5	160.0	4000.0	16	16	58	12.45	8.0	4.0	0	4	12
4	25	0	1	62.0	30.0	2000.0	17	17	78	6.2000003	1.5	2.0	3	4	8
4	25	0	2	8.0	3.75	500.0	67	67	79	0.8	0.1875	0.5	2	4	11
4	29	0	2	31.0	15.0	1000.0	24	24	77	3.1000001	0.75	1.0	4	2	5
4	29	0	4	31.0	15.0	1000.0	28	28	8	3.1000001	0.75	1.0	4	2	5
4	55	0	0	124.5	160.0	4000.0	35	35	22	12.45	8.0	4.0	4	3	4
4	55	0	1	31.0	15.0	1000.0	66	66	38	3.1000001	0.75	1.0	0	3	19
4	55	0	2	31.0	15.0	1000.0	58	58	11	3.1000001	0.75	1.0	1	3	8
4	55	0	3	124.5	160.0	4000.0	25	25	58	12.45	8.0	4.0	4	3	4
4	55	0	4	16.0	7.5	750.0	64	64	92	1.6	0.375	0.75000006	2	3	4
4	55	0	5	31.0	15.0	1000.0	49	49	60	3.1000001	0.75	1.0	3	3	9
4	55	0	6	16.0	7.5	750.0	20	20	64	1.6	0.375	0.75000006	4	4	4
4	57	0	0	8.0	3.75	500.0	79	79	93	0.8	0.1875	0.5	2	4	4
4	57	0	1	13.0	16.0	750.0	70	70	61	1.3000001	0.8	0.75000006	2	4	4
4	57	0	2	31.0	15.0	1000.0	74	74	38	3.1000001	0.75	1.0	2	4	4
4	57	0	3	124.5	160.0	4000.0	96	96	20	12.45	8.0	4.0	3	4	7
4	57	0	4	124.5	160.0	4000.0	77	77	36	12.45	8.0	4.0	2	4	4
4	57	0	5	53.5	64.0	2000.0	89	89	57	5.35	3.2	2.0	2	4	9
4	57	0	6	8.0	3.75	500.0	58	58	79	0.8	0.1875	0.5	1	4	4
4	57	0	7	16.0	7.5	750.0	68	68	76	1.6	0.375	0.75000006	3	4	4
4	57	0	8	8.0	3.75	500.0	27	27	18	0.8	0.1875	0.5	4	4	4
4	58	0	0	8.0	3.75	500.0	87	87	82	0.8	0.1875	0.5	0	1	5
4	58	0	2	8.0	3.75	500.0	13	13	9	0.8	0.1875	0.5	4	1	9
4	58	0	4	26.0	32.0	1000.0	0	0	32	2.6000001	1.6	1.0	2	1	8
4	58	0	5	16.0	7.5	750.0	13	13	2	1.6	0.375	0.75000006	0	1	11
4	58	0	6	53.5	64.0	2000.0	54	54	63	5.35	3.2	2.0	3	1	5
4	58	0	7	8.0	3.75	500.0	40	40	56	0.8	0.1875	0.5	0	1	8
4	63	0	0	53.5	64.0	2000.0	65	65	73	5.35	3.2	2.0	1	3	6
4	63	0	1	124.5	160.0	4000.0	9	9	1	12.45	8.0	4.0	3	3	5
4	63	0	2	16.0	7.5	750.0	24	24	30	1.6	0.375	0.75000006	4	4	10
4	63	0	3	16.0	7.5	750.0	10	10	16	1.6	0.375	0.75000006	0	4	10
4	63	0	4	8.0	3.75	500.0	21	21	29	0.8	0.1875	0.5	1	4	6
4	63	0	5	53.5	64.0	2000.0	72	72	80	5.35	3.2	2.0	1	4	8
4	63	0	6	16.0	7.5	750.0	21	21	62	1.6	0.375	0.75000006	4	4	20
4	63	0	7	8.0	3.75	500.0	55	55	82	0.8	0.1875	0.5	1	4	5
4	77	0	0	8.0	3.75	500.0	43	43	73	0.8	0.1875	0.5	4	2	12
4	77	0	2	53.5	64.0	2000.0	46	46	33	5.35	3.2	2.0	4	2	5
4	77	0	4	31.0	15.0	1000.0	61	61	52	3.1000001	0.75	1.0	4	3	14
4	77	0	8	16.0	7.5	750.0	77	77	32	1.6	0.375	0.75000006	2	3	11
5	21	0	0	31.0	15.0	1000.0	60	60	48	3.1000001	0.75	1.0	0	2	5
5	21	0	1	53.5	64.0	2000.0	53	53	95	5.35	3.2	2.0	2	2	5
5	21	0	5	62.0	30.0	2000.0	53	53	6	6.2000003	1.5	2.0	1	4	5
5	21	0	6	124.5	160.0	4000.0	53	53	18	12.45	8.0	4.0	0	4	5
5	21	0	7	8.0	3.75	500.0	20	20	42	0.8	0.1875	0.5	3	4	5
5	21	0	8	62.0	30.0	2000.0	9	9	15	6.2000003	1.5	2.0	2	5	5
5	21	0	9	62.0	30.0	2000.0	95	95	53	6.2000003	1.5	2.0	4	5	5
5	21	0	10	132.0	60.0	4000.0	78	78	48	13.2	3.0	4.0	2	5	5
5	21	0	11	132.0	60.0	4000.0	63	63	94	13.2	3.0	4.0	0	5	5
5	25	0	0	349.0	1952.0	10000.0	62	62	94	34.9	97.6	10.0	0	4	12
5	25	0	1	53.5	64.0	2000.0	18	18	36	5.35	3.2	2.0	3	4	8
5	25	0	2	53.5	64.0	2000.0	33	33	45	5.35	3.2	2.0	2	4	11
5	25	0	3	8.0	3.75	500.0	91	91	50	0.8	0.1875	0.5	4	5	8
5	29	0	2	8.0	3.75	500.0	5	5	41	0.8	0.1875	0.5	4	2	5
5	29	0	4	8.0	3.75	500.0	55	55	1	0.8	0.1875	0.5	4	2	5
5	29	0	8	62.0	30.0	2000.0	70	70	30	6.2000003	1.5	2.0	3	5	5
5	29	0	9	16.0	7.5	750.0	11	11	46	1.6	0.375	0.75000006	0	5	5
5	29	0	10	26.0	32.0	1000.0	32	32	28	2.6000001	1.6	1.0	1	5	7
5	29	0	11	53.5	64.0	2000.0	23	23	54	5.35	3.2	2.0	0	5	5
5	29	0	12	26.0	32.0	1000.0	18	18	21	2.6000001	1.6	1.0	2	5	11
5	29	0	13	8.0	3.75	500.0	98	98	68	0.8	0.1875	0.5	3	5	7
5	29	0	14	53.5	64.0	2000.0	90	90	22	5.35	3.2	2.0	0	5	5
5	31	0	0	26.0	32.0	1000.0	51	51	56	2.6000001	1.6	1.0	3	5	6
5	31	0	1	31.0	15.0	1000.0	18	18	22	3.1000001	0.75	1.0	2	5	7
5	31	0	2	62.0	30.0	2000.0	82	82	91	6.2000003	1.5	2.0	1	5	7
5	55	0	1	16.0	7.5	750.0	63	63	83	1.6	0.375	0.75000006	0	3	19
5	55	0	2	124.5	160.0	4000.0	99	99	34	12.45	8.0	4.0	1	3	8
5	55	0	5	8.0	3.75	500.0	72	72	83	0.8	0.1875	0.5	3	3	9
5	57	0	3	16.0	7.5	750.0	25	25	61	1.6	0.375	0.75000006	3	4	7
5	57	0	5	8.0	3.75	500.0	38	38	80	0.8	0.1875	0.5	2	4	9
5	58	0	0	8.0	3.75	500.0	40	40	37	0.8	0.1875	0.5	0	1	5
5	58	0	2	124.5	160.0	4000.0	33	33	33	12.45	8.0	4.0	4	1	9
5	58	0	4	53.5	64.0	2000.0	20	20	15	5.35	3.2	2.0	2	1	8
5	58	0	5	8.0	3.75	500.0	9	9	80	0.8	0.1875	0.5	0	1	11
5	58	0	6	124.5	160.0	4000.0	27	27	5	12.45	8.0	4.0	3	1	5
5	58	0	7	26.0	32.0	1000.0	47	47	78	2.6000001	1.6	1.0	0	1	8
5	58	0	8	26.0	32.0	1000.0	16	16	93	2.6000001	1.6	1.0	2	5	9
5	58	0	9	13.0	16.0	750.0	13	13	91	1.3000001	0.8	0.75000006	4	5	5
5	58	0	10	53.5	64.0	2000.0	62	62	67	5.35	3.2	2.0	0	5	8
5	63	0	0	13.0	16.0	750.0	60	60	10	1.3000001	0.8	0.75000006	1	3	6
5	63	0	1	16.0	7.5	750.0	54	54	20	1.6	0.375	0.75000006	3	3	5
5	63	0	2	124.5	160.0	4000.0	88	88	31	12.45	8.0	4.0	4	4	10
5	63	0	3	16.0	7.5	750.0	81	81	9	1.6	0.375	0.75000006	0	4	10
5	63	0	4	16.0	7.5	750.0	56	56	23	1.6	0.375	0.75000006	1	4	6
5	63	0	5	8.0	3.75	500.0	99	99	42	0.8	0.1875	0.5	1	4	8
5	63	0	6	8.0	3.75	500.0	11	11	40	0.8	0.1875	0.5	4	4	20
5	63	0	7	16.0	7.5	750.0	23	23	76	1.6	0.375	0.75000006	1	4	5
5	77	0	0	26.0	32.0	1000.0	53	53	24	2.6000001	1.6	1.0	4	2	12
5	77	0	2	26.0	32.0	1000.0	14	14	40	2.6000001	1.6	1.0	4	2	5
5	77	0	4	31.0	15.0	1000.0	45	45	39	3.1000001	0.75	1.0	4	3	14
5	77	0	8	53.5	64.0	2000.0	20	20	17	5.35	3.2	2.0	2	3	11
5	77	0	9	349.0	1952.0	10000.0	89	89	47	34.9	97.6	10.0	0	5	28
5	77	0	10	124.5	160.0	4000.0	49	49	1	12.45	8.0	4.0	0	5	9
5	77	0	11	8.0	3.75	500.0	31	31	52	0.8	0.1875	0.5	1	5	5
6	1	0	0	31.0	15.0	1000.0	15	15	0	3.1000001	0.75	1.0	4	6	26
6	1	0	1	53.5	64.0	2000.0	2	2	34	5.35	3.2	2.0	2	6	8
6	1	0	2	26.0	32.0	1000.0	15	15	90	2.6000001	1.6	1.0	2	6	10
6	1	0	3	31.0	15.0	1000.0	89	89	99	3.1000001	0.75	1.0	2	6	8
6	25	0	0	26.0	32.0	1000.0	89	89	73	2.6000001	1.6	1.0	0	4	12
6	25	0	1	124.5	160.0	4000.0	21	21	35	12.45	8.0	4.0	3	4	8
6	25	0	2	26.0	32.0	1000.0	8	8	73	2.6000001	1.6	1.0	2	4	11
6	25	0	3	8.0	3.75	500.0	63	63	0	0.8	0.1875	0.5	4	5	8
6	29	0	10	53.5	64.0	2000.0	49	49	68	5.35	3.2	2.0	1	5	7
6	29	0	12	16.0	7.5	750.0	8	8	93	1.6	0.375	0.75000006	2	5	11
6	29	0	13	124.5	160.0	4000.0	99	99	65	12.45	8.0	4.0	3	5	7
6	31	0	0	8.0	3.75	500.0	53	53	42	0.8	0.1875	0.5	3	5	6
6	31	0	1	62.0	30.0	2000.0	51	51	40	6.2000003	1.5	2.0	2	5	7
6	31	0	2	53.5	64.0	2000.0	43	43	67	5.35	3.2	2.0	1	5	7
6	31	0	3	31.0	15.0	1000.0	38	38	94	3.1000001	0.75	1.0	4	6	10
6	31	0	4	8.0	3.75	500.0	76	76	55	0.8	0.1875	0.5	2	6	14
6	31	0	5	53.5	64.0	2000.0	67	67	5	5.35	3.2	2.0	3	6	6
6	31	0	6	124.5	160.0	4000.0	22	22	53	12.45	8.0	4.0	0	6	7
6	55	0	1	53.5	64.0	2000.0	52	52	29	5.35	3.2	2.0	0	3	19
6	55	0	2	31.0	15.0	1000.0	27	27	4	3.1000001	0.75	1.0	1	3	8
6	55	0	5	8.0	3.75	500.0	27	27	64	0.8	0.1875	0.5	3	3	9
6	55	0	7	8.0	3.75	500.0	18	18	26	0.8	0.1875	0.5	4	6	12
6	55	0	8	8.0	3.75	500.0	75	75	91	0.8	0.1875	0.5	4	6	9
6	57	0	3	16.0	7.5	750.0	49	49	71	1.6	0.375	0.75000006	3	4	7
6	57	0	5	124.5	160.0	4000.0	34	34	3	12.45	8.0	4.0	2	4	9
6	57	0	9	31.0	15.0	1000.0	57	57	95	3.1000001	0.75	1.0	1	6	6
6	57	0	10	16.0	7.5	750.0	2	2	26	1.6	0.375	0.75000006	0	6	6
6	57	0	11	53.5	64.0	2000.0	49	49	86	5.35	3.2	2.0	1	6	6
6	57	0	12	124.5	160.0	4000.0	36	36	62	12.45	8.0	4.0	3	6	7
6	57	0	13	31.0	15.0	1000.0	60	60	42	3.1000001	0.75	1.0	0	6	32
6	57	0	14	8.0	3.75	500.0	92	92	25	0.8	0.1875	0.5	0	6	6
6	57	0	15	6.5	8.0	450.0	16	16	42	0.65000004	0.4	0.45000002	1	6	6
6	58	0	2	124.5	160.0	4000.0	63	63	8	12.45	8.0	4.0	4	1	9
6	58	0	4	8.0	3.75	500.0	20	20	91	0.8	0.1875	0.5	2	1	8
6	58	0	5	26.0	32.0	1000.0	39	39	2	2.6000001	1.6	1.0	0	1	11
6	58	0	7	62.0	30.0	2000.0	10	10	49	6.2000003	1.5	2.0	0	1	8
6	58	0	8	26.0	32.0	1000.0	44	44	36	2.6000001	1.6	1.0	2	5	9
6	58	0	10	124.5	160.0	4000.0	72	72	86	12.45	8.0	4.0	0	5	8
6	63	0	0	8.0	3.75	500.0	89	89	26	0.8	0.1875	0.5	1	3	6
6	63	0	2	16.0	7.5	750.0	14	14	42	1.6	0.375	0.75000006	4	4	10
6	63	0	3	53.5	64.0	2000.0	79	79	17	5.35	3.2	2.0	0	4	10
6	63	0	4	53.5	64.0	2000.0	47	47	20	5.35	3.2	2.0	1	4	6
6	63	0	5	124.5	160.0	4000.0	13	13	57	12.45	8.0	4.0	1	4	8
6	63	0	6	124.5	160.0	4000.0	56	56	26	12.45	8.0	4.0	4	4	20
6	77	0	0	53.5	64.0	2000.0	37	37	96	5.35	3.2	2.0	4	2	12
6	77	0	4	8.0	3.75	500.0	70	70	99	0.8	0.1875	0.5	4	3	14
6	77	0	8	53.5	64.0	2000.0	67	67	7	5.35	3.2	2.0	2	3	11
6	77	0	9	124.5	160.0	4000.0	1	1	73	12.45	8.0	4.0	0	5	28
6	77	0	10	62.0	30.0	2000.0	27	27	57	6.2000003	1.5	2.0	0	5	9
7	1	0	0	16.0	7.5	750.0	93	93	47	1.6	0.375	0.75000006	4	6	26
7	1	0	1	6.5	8.0	450.0	50	50	6	0.65000004	0.4	0.45000002	2	6	8
7	1	0	2	124.5	160.0	4000.0	2	2	24	12.45	8.0	4.0	2	6	10
7	1	0	3	53.5	64.0	2000.0	44	44	60	5.35	3.2	2.0	2	6	8
7	1	0	4	31.0	15.0	1000.0	15	15	45	3.1000001	0.75	1.0	1	7	7
7	1	0	5	53.5	64.0	2000.0	87	87	27	5.35	3.2	2.0	3	7	8
7	25	0	0	8.0	3.75	500.0	2	2	66	0.8	0.1875	0.5	0	4	12
7	25	0	1	53.5	64.0	2000.0	8	8	7	5.35	3.2	2.0	3	4	8
7	25	0	2	349.0	1952.0	10000.0	11	11	51	34.9	97.6	10.0	2	4	11
7	25	0	3	124.5	160.0	4000.0	66	66	92	12.45	8.0	4.0	4	5	8
7	29	0	16	13.0	16.0	750.0	50	50	13	1.3000001	0.8	0.75000006	1	7	11
7	29	0	17	31.0	15.0	1000.0	9	9	94	3.1000001	0.75	1.0	2	7	7
7	29	0	18	124.5	160.0	4000.0	83	83	44	12.45	8.0	4.0	2	7	11
7	29	0	19	8.0	3.75	500.0	64	64	81	0.8	0.1875	0.5	3	7	7
7	29	0	10	53.5	64.0	2000.0	54	54	85	5.35	3.2	2.0	1	5	7
7	29	0	12	16.0	7.5	750.0	8	8	90	1.6	0.375	0.75000006	2	5	11
7	29	0	13	8.0	3.75	500.0	12	12	87	0.8	0.1875	0.5	3	5	7
7	29	0	15	13.0	16.0	750.0	60	60	16	1.3000001	0.8	0.75000006	3	7	11
7	31	0	1	53.5	64.0	2000.0	90	90	32	5.35	3.2	2.0	2	5	7
7	31	0	2	26.0	32.0	1000.0	68	68	51	2.6000001	1.6	1.0	1	5	7
7	31	0	3	16.0	7.5	750.0	17	17	39	1.6	0.375	0.75000006	4	6	10
7	31	0	4	31.0	15.0	1000.0	84	84	82	3.1000001	0.75	1.0	2	6	14
7	31	0	6	16.0	7.5	750.0	6	6	26	1.6	0.375	0.75000006	0	6	7
7	55	0	1	16.0	7.5	750.0	98	98	60	1.6	0.375	0.75000006	0	3	19
7	55	0	2	8.0	3.75	500.0	9	9	6	0.8	0.1875	0.5	1	3	8
7	55	0	5	26.0	32.0	1000.0	17	17	99	2.6000001	1.6	1.0	3	3	9
7	55	0	7	8.0	3.75	500.0	60	60	13	0.8	0.1875	0.5	4	6	12
7	55	0	8	8.0	3.75	500.0	32	32	93	0.8	0.1875	0.5	4	6	9
7	57	0	3	13.0	16.0	750.0	62	62	82	1.3000001	0.8	0.75000006	3	4	7
7	57	0	5	31.0	15.0	1000.0	84	84	29	3.1000001	0.75	1.0	2	4	9
7	57	0	12	124.5	160.0	4000.0	1	1	26	12.45	8.0	4.0	3	6	7
7	57	0	13	62.0	30.0	2000.0	21	21	77	6.2000003	1.5	2.0	0	6	32
7	58	0	2	16.0	7.5	750.0	4	4	33	1.6	0.375	0.75000006	4	1	9
7	58	0	4	349.0	1952.0	10000.0	39	39	22	34.9	97.6	10.0	2	1	8
7	58	0	5	124.5	160.0	4000.0	55	55	11	12.45	8.0	4.0	0	1	11
7	58	0	7	53.5	64.0	2000.0	28	28	54	5.35	3.2	2.0	0	1	8
7	58	0	8	53.5	64.0	2000.0	95	95	17	5.35	3.2	2.0	2	5	9
7	58	0	10	124.5	160.0	4000.0	2	2	60	12.45	8.0	4.0	0	5	8
7	58	0	11	349.0	1952.0	10000.0	58	58	24	34.9	97.6	10.0	1	7	11
7	58	0	12	8.0	3.75	500.0	61	61	23	0.8	0.1875	0.5	2	7	11
7	63	0	2	53.5	64.0	2000.0	35	35	72	5.35	3.2	2.0	4	4	10
7	63	0	3	124.5	160.0	4000.0	3	3	12	12.45	8.0	4.0	0	4	10
7	63	0	5	26.0	32.0	1000.0	21	21	32	2.6000001	1.6	1.0	1	4	8
7	63	0	6	26.0	32.0	1000.0	97	97	16	2.6000001	1.6	1.0	4	4	20
7	77	0	0	31.0	15.0	1000.0	38	38	6	3.1000001	0.75	1.0	4	2	12
7	77	0	4	16.0	7.5	750.0	54	54	67	1.6	0.375	0.75000006	4	3	14
7	77	0	8	8.0	3.75	500.0	60	60	65	0.8	0.1875	0.5	2	3	11
7	77	0	9	124.5	160.0	4000.0	53	53	61	12.45	8.0	4.0	0	5	28
7	77	0	10	124.5	160.0	4000.0	28	28	45	12.45	8.0	4.0	0	5	9
7	77	0	12	16.0	7.5	750.0	43	43	51	1.6	0.375	0.75000006	4	7	11
7	77	0	13	13.0	16.0	750.0	12	12	80	1.3000001	0.8	0.75000006	3	7	10
7	77	0	14	16.0	7.5	750.0	4	4	17	1.6	0.375	0.75000006	4	7	16
8	1	0	0	16.0	7.5	750.0	86	86	67	1.6	0.375	0.75000006	4	6	26
8	1	0	1	53.5	64.0	2000.0	22	22	73	5.35	3.2	2.0	2	6	8
8	1	0	2	124.5	160.0	4000.0	35	35	60	12.45	8.0	4.0	2	6	10
8	1	0	3	13.0	16.0	750.0	26	26	54	1.3000001	0.8	0.75000006	2	6	8
8	1	0	5	31.0	15.0	1000.0	99	99	70	3.1000001	0.75	1.0	3	7	8
8	25	0	0	53.5	64.0	2000.0	27	27	52	5.35	3.2	2.0	0	4	12
8	25	0	1	124.5	160.0	4000.0	51	51	91	12.45	8.0	4.0	3	4	8
8	25	0	2	53.5	64.0	2000.0	78	78	50	5.35	3.2	2.0	2	4	11
8	25	0	3	8.0	3.75	500.0	37	37	81	0.8	0.1875	0.5	4	5	8
8	29	0	16	13.0	16.0	750.0	31	31	0	1.3000001	0.8	0.75000006	1	7	11
8	29	0	18	62.0	30.0	2000.0	34	34	66	6.2000003	1.5	2.0	2	7	11
8	29	0	12	53.5	64.0	2000.0	58	58	32	5.35	3.2	2.0	2	5	11
8	29	0	15	124.5	160.0	4000.0	45	45	4	12.45	8.0	4.0	3	7	11
8	31	0	3	124.5	160.0	4000.0	48	48	86	12.45	8.0	4.0	4	6	10
8	31	0	4	16.0	7.5	750.0	29	29	45	1.6	0.375	0.75000006	2	6	14
8	55	0	1	26.0	32.0	1000.0	18	18	62	2.6000001	1.6	1.0	0	3	19
8	55	0	2	53.5	64.0	2000.0	67	67	61	5.35	3.2	2.0	1	3	8
8	55	0	5	53.5	64.0	2000.0	62	62	64	5.35	3.2	2.0	3	3	9
8	55	0	7	124.5	160.0	4000.0	29	29	94	12.45	8.0	4.0	4	6	12
8	55	0	8	124.5	160.0	4000.0	30	30	11	12.45	8.0	4.0	4	6	9
8	55	0	9	16.0	7.5	750.0	84	84	90	1.6	0.375	0.75000006	2	8	9
8	57	0	5	132.0	60.0	4000.0	28	28	35	13.2	3.0	4.0	2	4	9
8	57	0	13	53.5	64.0	2000.0	2	2	88	5.35	3.2	2.0	0	6	32
8	58	0	2	124.5	160.0	4000.0	16	16	65	12.45	8.0	4.0	4	1	9
8	58	0	4	124.5	160.0	4000.0	25	25	14	12.45	8.0	4.0	2	1	8
8	58	0	5	16.0	7.5	750.0	56	56	12	1.6	0.375	0.75000006	0	1	11
8	58	0	7	8.0	3.75	500.0	27	27	93	0.8	0.1875	0.5	0	1	8
8	58	0	8	53.5	64.0	2000.0	42	42	85	5.35	3.2	2.0	2	5	9
8	58	0	10	31.0	15.0	1000.0	30	30	33	3.1000001	0.75	1.0	0	5	8
8	58	0	11	53.5	64.0	2000.0	3	3	56	5.35	3.2	2.0	1	7	11
8	58	0	12	31.0	15.0	1000.0	18	18	10	3.1000001	0.75	1.0	2	7	11
8	58	0	13	62.0	30.0	2000.0	74	74	55	6.2000003	1.5	2.0	3	8	11
8	63	0	2	124.5	160.0	4000.0	92	92	53	12.45	8.0	4.0	4	4	10
8	63	0	3	124.5	160.0	4000.0	21	21	53	12.45	8.0	4.0	0	4	10
8	63	0	5	124.5	160.0	4000.0	18	18	3	12.45	8.0	4.0	1	4	8
8	63	0	6	13.0	16.0	750.0	36	36	5	1.3000001	0.8	0.75000006	4	4	20
8	63	0	8	31.0	15.0	1000.0	25	25	54	3.1000001	0.75	1.0	0	8	10
8	63	0	9	31.0	15.0	1000.0	89	89	99	3.1000001	0.75	1.0	2	8	10
8	77	0	0	53.5	64.0	2000.0	19	19	70	5.35	3.2	2.0	4	2	12
8	77	0	4	26.0	32.0	1000.0	5	5	56	2.6000001	1.6	1.0	4	3	14
8	77	0	8	31.0	15.0	1000.0	66	66	7	3.1000001	0.75	1.0	2	3	11
8	77	0	9	53.5	64.0	2000.0	58	58	12	5.35	3.2	2.0	0	5	28
8	77	0	10	53.5	64.0	2000.0	63	63	64	5.35	3.2	2.0	0	5	9
